_debug,_prepare,_run,_timeout,_trialId,acc,accuracy,auto_log,average_response_time,avg_rt,background,bidi,cal_beep,cal_target_size,canvas_backend,cols,column_order,compensation,cond,coordinates,correct,correct_feedback,correct_keyboard_wait,correct_response,count_CHANGELOG,count_Instructions,count_block_loop,count_collect_response,count_correct_feedback,count_dual_instruction_EN,count_dual_instruction_NL,count_dual_response_feedback,count_end_of_experiment_EN,count_end_of_experiment_NL,count_end_of_practice_EN,count_end_of_practice_NL,count_experiment,count_eyelink_calibrate,count_eyelink_drift_correct,count_eyelink_log,count_eyelink_start_recording,count_eyelink_stop_recording,count_feedback,count_feedback_count_response,count_form_base,count_get_count_response,count_incorrect_feedback,count_init,count_init_trial,count_keyboard_wait,count_practice_loop,count_response,count_response_question,count_single_feedback,count_single_instruction_EN,count_single_instruction_NL,count_sketchpad,count_suppress_warnings,count_timeout_feedback,count_trial_sequence,custom_cursor,cycles,description,digitCount,duration,expyriment_opengl,eye_used,file,flush,flush_keyboard,font_bold,font_family,font_italic,font_size,force_drift_correct,foreground,form_question,form_text,form_title,form_var,height,img,imgNr,item,keyboard_backend,lang,log_msg,mode,mouse_backend,nGap,nSacc,n_blink,note,offset,ok_text,only_render,order,outlier,practice,press_key,render_only,repeat,repeat_cycle,reset_variables,resp,response,response_correct_feedback,response_feedback_count_response,response_incorrect_feedback,response_keyboard_wait,response_time,response_time_correct_feedback,response_time_feedback_count_response,response_time_incorrect_feedback,response_time_keyboard_wait,response_time_timeout_feedback,response_timeout_feedback,rows,rt,sacc_acc_thresh,sacc_vel_thresh,sampler_backend,scene,sceneNr,search_rt,skip,sound_freq,sound_sample_size,srcFolder,start,start_response_interval,subject_nr,subject_parity,synth_backend,targetDigit,throttle,time_CHANGELOG,time_Instructions,time_block_loop,time_collect_response,time_correct_feedback,time_dual_instruction_EN,time_dual_instruction_NL,time_dual_response_feedback,time_end_of_experiment_EN,time_end_of_experiment_NL,time_end_of_practice_EN,time_end_of_practice_NL,time_experiment,time_eyelink_calibrate,time_eyelink_drift_correct,time_eyelink_log,time_eyelink_start_recording,time_eyelink_stop_recording,time_feedback_count_response,time_form_base,time_get_count_response,time_incorrect_feedback,time_init,time_init_trial,time_keyboard_wait,time_practice_loop,time_single_feedback,time_single_instruction_EN,time_single_instruction_NL,time_sketchpad,time_suppress_warnings,time_timeout_feedback,time_trial_sequence,timeout,timeout_feedback,title,tracker_attached,transparent_variables,trialCount,trialId,trialType,voiceInterval,width,xTarget,xpos,yTarget,ypos
no,NA,NA,20000,179,undefined,undefined,yes,undefined,undefined,#222222,no,NA,NA,xpyriment,NA,NA,0,dual,relative,INCORRECT,You,0,z,0,0,0,179,44,179,179,179,0,0,0,0,0,0,179,179,179,179,You,77,0,179,0,0,179,181,0,6,How,179,179,179,179,0,55,179,no,NA,Message,6,NA,yes,undefined,PP04.asc,NA,NA,no,sans,no,24,NA,white,NA,NA,NA,NA,1024,C:/Documents,95,NA,legacy,english,NA,NA,xpyriment,0,75,10,NA,NA,NA,NA,NA,0,no,Press,NA,NA,0,NA,response,space,space,space,space,space,2425,3950,2425,4165,960,2314,space,NA,25112,NA,NA,legacy,95.0,95,20001,NA,44100,-16,resources/stimuli,experiment,None,4,even,legacy,3,2,NA,775686,NA,NA,3411052,5537506,NA,NA,NA,NA,1091887,NA,NA,29852,5538696,5566729,5541493,5536620,5564304,3270,5561628,1125804,NA,NA,5537736,NA,NA,3472210,NA,5541628,NA,3494931,NA,NA,Too,P0010.4,NA,no,200,179,control,1500,1280,719,NA,168,NA
no,NA,NA,20000,180,undefined,undefined,yes,undefined,undefined,#222222,no,NA,NA,xpyriment,NA,NA,0,dual,relative,INCORRECT,You,0,m,0,0,0,180,44,180,180,180,0,0,0,0,0,0,180,180,180,180,You,78,0,180,0,0,180,182,0,4,How,180,180,180,180,0,55,180,no,NA,Message,4,NA,yes,undefined,PP04.asc,NA,NA,no,sans,no,24,NA,white,NA,NA,NA,NA,1024,C:/Documents,87,NA,legacy,english,NA,NA,xpyriment,0,72,13,NA,NA,NA,NA,NA,0,no,Press,NA,NA,0,NA,response,space,space,space,space,space,2184,3950,2184,4165,1384,2314,space,NA,24838,NA,NA,legacy,87.0,87,20001,NA,44100,-16,resources/stimuli,experiment,None,4,even,legacy,5,2,NA,775686,NA,NA,3411052,5568278,NA,NA,NA,NA,1091887,NA,NA,29852,5569896,5599788,5574824,5567078,5597603,3270,5594960,1125804,NA,NA,5568512,NA,NA,3472210,NA,5574959,NA,3494931,NA,NA,Too,P0010.4,NA,no,200,180,control,1500,1280,387,NA,336,NA
no,NA,NA,20000,181,undefined,undefined,yes,undefined,undefined,#222222,no,NA,NA,xpyriment,NA,NA,0,dual,relative,INCORRECT,You,0,z,0,0,0,181,44,181,181,181,0,0,0,0,0,0,181,181,181,181,You,79,0,181,0,0,181,183,0,2,How,181,181,181,181,0,55,181,no,NA,Message,2,NA,yes,undefined,PP04.asc,NA,NA,no,sans,no,24,NA,white,NA,NA,NA,NA,1024,C:/Documents,57,NA,legacy,english,NA,NA,xpyriment,0,81,9,NA,NA,NA,NA,NA,0,no,Press,NA,NA,0,NA,response,space,space,space,space,space,2860,3950,2860,4165,8476,2314,space,NA,25630,NA,NA,legacy,57.0,57,20000,NA,44100,-16,resources/stimuli,experiment,None,4,even,legacy,4,2,NA,775686,NA,NA,3411052,5601023,NA,NA,NA,NA,1091887,NA,NA,29852,5609719,5636617,5610874,5600137,5633757,3270,5630996,1125804,NA,NA,5601243,NA,NA,3472210,NA,5610996,NA,3494931,NA,NA,Too,P0010.4,NA,no,200,181,control,1500,1280,741,NA,242,NA
no,NA,NA,20000,182,undefined,undefined,yes,undefined,undefined,#222222,no,NA,NA,xpyriment,NA,NA,0,dual,relative,INCORRECT,You,0,z,0,0,0,182,44,182,182,182,0,0,0,0,0,0,182,182,182,182,You,80,0,182,0,0,182,184,0,2,How,182,182,182,182,0,55,182,no,NA,Message,2,NA,yes,undefined,PP04.asc,NA,NA,no,sans,no,24,NA,white,NA,NA,NA,NA,1024,C:/Documents,112,NA,legacy,english,NA,NA,xpyriment,0,80,7,NA,NA,NA,NA,NA,0,no,Press,NA,NA,0,NA,response,space,space,space,space,space,3291,3950,3291,4165,3032,2314,space,NA,25326,NA,NA,legacy,112.0,112,20000,NA,44100,-16,resources/stimuli,experiment,None,4,even,legacy,5,2,NA,775686,NA,NA,3411052,5637920,NA,NA,NA,NA,1091887,NA,NA,29852,5641231,5669695,5644252,5636966,5666404,3270,5664378,1125804,NA,NA,5638199,NA,NA,3472210,NA,5644378,NA,3494931,NA,NA,Too,P0010.4,NA,no,200,182,control,1500,1280,348,NA,830,NA
no,NA,NA,20000,183,undefined,undefined,yes,undefined,undefined,#222222,no,NA,NA,xpyriment,NA,NA,0,dual,relative,INCORRECT,You,0,z,0,0,0,183,44,183,183,183,0,0,0,0,0,0,183,183,183,183,You,81,0,183,0,0,183,185,0,5,How,183,183,183,183,0,55,183,no,NA,Message,4,NA,yes,undefined,PP04.asc,NA,NA,no,sans,no,24,NA,white,NA,NA,NA,NA,1024,C:/Documents,40,NA,legacy,english,NA,NA,xpyriment,0,77,10,NA,NA,NA,NA,NA,0,no,Press,NA,NA,0,NA,response,space,space,space,space,space,2693,3950,2693,4165,861,2314,space,NA,25582,NA,NA,legacy,40.0,40,20000,NA,44100,-16,resources/stimuli,experiment,None,4,even,legacy,5,2,NA,775686,NA,NA,3411052,5670844,NA,NA,NA,NA,1091887,NA,NA,29852,5671925,5698472,5672766,5670044,5695778,3270,5692900,1125804,NA,NA,5671063,NA,NA,3472210,NA,5672900,NA,3494931,NA,NA,Too,P0010.4,NA,no,200,183,control,1500,1280,1205,NA,358,NA
no,NA,NA,20000,184,undefined,undefined,yes,undefined,undefined,#222222,no,NA,NA,xpyriment,NA,NA,0,dual,relative,INCORRECT,You,0,z,0,0,0,184,44,184,184,184,0,0,0,0,0,0,184,184,184,184,You,82,0,184,0,0,184,186,0,1,How,184,184,184,184,0,55,184,no,NA,Message,2,NA,yes,undefined,PP04.asc,NA,NA,no,sans,no,24,NA,white,NA,NA,NA,NA,1024,C:/Documents,43,NA,legacy,english,NA,NA,xpyriment,0,78,5,NA,NA,NA,NA,NA,0,no,Press,NA,NA,0,NA,response,space,space,space,space,space,3226,3950,3226,4165,9668,2314,space,NA,25295,NA,NA,legacy,43.0,43,20001,NA,44100,-16,resources/stimuli,experiment,None,4,even,legacy,5,2,NA,775686,NA,NA,3411052,5699655,NA,NA,NA,NA,1091887,NA,NA,29852,5709537,5735792,5710385,5698821,5732566,3270,5730508,1125804,NA,NA,5699869,NA,NA,3472210,NA,5710508,NA,3494931,NA,NA,Too,P0010.4,NA,no,200,184,control,1500,1280,758,NA,626,NA
no,NA,NA,20000,185,undefined,undefined,yes,undefined,undefined,#222222,no,NA,NA,xpyriment,NA,NA,0,dual,relative,INCORRECT,You,0,m,0,0,0,185,44,185,185,185,0,0,0,0,0,0,185,185,185,185,You,83,0,185,0,0,185,187,0,4,How,185,185,185,185,0,55,185,no,NA,Message,3,NA,yes,undefined,PP04.asc,NA,NA,no,sans,no,24,NA,white,NA,NA,NA,NA,1024,C:/Documents,99,NA,legacy,english,NA,NA,xpyriment,0,78,8,NA,NA,NA,NA,NA,0,no,Press,NA,NA,0,NA,response,space,space,space,space,space,2813,3950,2813,4165,727,2314,space,NA,25700,NA,NA,legacy,99.0,99,20001,NA,44100,-16,resources/stimuli,experiment,None,4,even,legacy,4,2,NA,775686,NA,NA,3411052,5736957,NA,NA,NA,NA,1091887,NA,NA,29852,5737904,5764803,5738981,5736142,5761990,3270,5759113,1125804,NA,NA,5737176,NA,NA,3472210,NA,5739113,NA,3494931,NA,NA,Too,P0010.4,NA,no,200,185,control,1500,1280,349,NA,443,NA
no,NA,NA,20000,186,undefined,undefined,yes,undefined,undefined,#222222,no,NA,NA,xpyriment,NA,NA,0,dual,relative,INCORRECT,You,0,m,0,0,0,186,44,186,186,186,0,0,0,0,0,0,186,186,186,186,You,84,0,186,0,0,186,188,0,3,How,186,186,186,186,0,55,186,no,NA,Message,3,NA,yes,undefined,PP04.asc,NA,NA,no,sans,no,24,NA,white,NA,NA,NA,NA,1024,C:/Documents,75,NA,legacy,english,NA,NA,xpyriment,0,82,8,NA,NA,NA,NA,NA,0,no,Press,NA,NA,0,NA,response,space,space,space,space,space,1791,3950,1791,4165,1034,2314,space,NA,23962,NA,NA,legacy,75.0,75,20000,NA,44100,-16,resources/stimuli,experiment,None,4,even,legacy,3,2,NA,775686,NA,NA,3411052,5766012,NA,NA,NA,NA,1091887,NA,NA,29852,5767266,5792172,5768079,5765152,5790380,3270,5788220,1125804,NA,NA,5766232,NA,NA,3472210,NA,5768220,NA,3494931,NA,NA,Too,P0010.4,NA,no,200,186,control,1500,1280,988,NA,109,NA
no,NA,NA,20000,187,undefined,undefined,yes,undefined,undefined,#222222,no,NA,NA,xpyriment,NA,NA,0,dual,relative,INCORRECT,You,0,z,0,0,0,187,44,187,187,187,0,0,0,0,0,0,187,187,187,187,You,85,0,187,0,0,187,189,0,1,How,187,187,187,187,0,55,187,no,NA,Message,1,NA,yes,undefined,PP04.asc,NA,NA,no,sans,no,24,NA,white,NA,NA,NA,NA,1024,C:/Documents,102,NA,legacy,english,NA,NA,xpyriment,0,30,4,NA,NA,NA,NA,NA,0,no,Press,NA,NA,0,NA,response,space,space,space,space,space,3306,3950,3306,4165,20916,2314,space,NA,10078,NA,NA,legacy,102.0,102,4575,NA,44100,-16,resources/stimuli,experiment,None,4,even,legacy,1,2,NA,775686,NA,NA,3411052,5793390,NA,NA,NA,NA,1091887,NA,NA,29852,5814535,5825815,5815611,5792521,5822509,3270,5820322,1125804,NA,NA,5793619,NA,NA,3472210,NA,5815746,NA,3494931,NA,NA,Too,P0010.4,NA,no,200,187,control,1500,1280,229,NA,617,NA
no,NA,NA,20000,188,undefined,undefined,yes,undefined,undefined,#222222,no,NA,NA,xpyriment,NA,NA,0,dual,relative,INCORRECT,You,0,m,0,0,0,188,44,188,188,188,0,0,0,0,0,0,188,188,188,188,You,86,0,188,0,0,188,190,0,0,How,188,188,188,188,0,55,188,no,NA,Message,0,NA,yes,undefined,PP04.asc,NA,NA,no,sans,no,24,NA,white,NA,NA,NA,NA,1024,C:/Documents,2,NA,legacy,english,NA,NA,xpyriment,0,18,3,NA,NA,NA,NA,NA,0,no,Press,NA,NA,0,NA,response,space,space,space,space,space,2734,3950,2734,4165,831,2314,space,NA,6383,NA,NA,legacy,2.0,2,1369,NA,44100,-16,resources/stimuli,experiment,None,4,even,legacy,5,2,NA,775686,NA,NA,3411052,5826903,NA,NA,NA,NA,1091887,NA,NA,29852,5827967,5835396,5828887,5826164,5832662,3270,5830390,1125804,NA,NA,5827135,NA,NA,3472210,NA,5829022,NA,3494931,NA,NA,Too,P0010.4,NA,no,200,188,control,1500,1280,454,NA,514,NA
no,NA,NA,20000,189,undefined,undefined,yes,undefined,undefined,#222222,no,NA,NA,xpyriment,NA,NA,0,dual,relative,INCORRECT,You,0,z,0,0,0,189,44,189,189,189,0,0,0,0,0,0,189,189,189,189,You,87,0,189,0,0,189,191,0,0,How,189,189,189,189,0,55,189,no,NA,Message,0,NA,yes,undefined,PP04.asc,NA,NA,no,sans,no,24,NA,white,NA,NA,NA,NA,1024,C:/Documents,173,NA,legacy,english,NA,NA,xpyriment,0,16,3,NA,NA,NA,NA,NA,0,no,Press,NA,NA,0,NA,response,space,space,space,space,space,5010,3950,5010,4165,1256,2314,space,NA,8308,NA,NA,legacy,173.0,173,1300,NA,44100,-16,resources/stimuli,experiment,None,4,even,legacy,2,2,NA,775686,NA,NA,3411052,5836500,NA,NA,NA,NA,1091887,NA,NA,29852,5837977,5847224,5838799,5835745,5842214,3270,5840225,1125804,NA,NA,5836720,NA,NA,3472210,NA,5838925,NA,3494931,NA,NA,Too,P0010.4,NA,no,200,189,control,1500,1280,114,NA,424,NA
no,NA,NA,20000,190,undefined,undefined,yes,undefined,undefined,#222222,no,NA,NA,xpyriment,NA,NA,0,dual,relative,INCORRECT,You,0,m,0,0,0,190,44,190,190,190,0,0,0,0,0,0,190,190,190,190,You,88,0,190,0,0,190,192,0,2,How,190,190,190,190,0,55,190,no,NA,Message,2,NA,yes,undefined,PP04.asc,NA,NA,no,sans,no,24,NA,white,NA,NA,NA,NA,1024,C:/Documents,82,NA,legacy,english,NA,NA,xpyriment,0,80,5,NA,NA,NA,NA,NA,0,no,Press,NA,NA,0,NA,response,space,space,space,space,space,2779,3950,2779,4165,1110,2314,space,NA,25116,NA,NA,legacy,82.0,82,20001,NA,44100,-16,resources/stimuli,experiment,None,4,even,legacy,1,2,NA,775686,NA,NA,3411052,5848647,NA,NA,NA,NA,1091887,NA,NA,29852,5850020,5876020,5850784,5847573,5873241,3270,5870915,1125804,NA,NA,5848910,NA,NA,3472210,NA,5850915,NA,3494931,NA,NA,Too,P0010.4,NA,no,200,190,control,1500,1280,1251,NA,511,NA
no,NA,NA,20000,191,undefined,undefined,yes,undefined,undefined,#222222,no,NA,NA,xpyriment,NA,NA,0,dual,relative,INCORRECT,You,0,z,0,0,0,191,44,191,191,191,0,0,0,0,0,0,191,191,191,191,You,89,0,191,0,0,191,193,0,1,How,191,191,191,191,0,55,191,no,NA,Message,1,NA,yes,undefined,PP04.asc,NA,NA,no,sans,no,24,NA,white,NA,NA,NA,NA,1024,C:/Documents,151,NA,legacy,english,NA,NA,xpyriment,0,21,3,NA,NA,NA,NA,NA,0,no,Press,NA,NA,0,NA,response,space,space,space,space,space,2880,3950,2880,4165,108,2314,space,NA,7981,NA,NA,legacy,151.0,151,2007,NA,44100,-16,resources/stimuli,experiment,None,4,even,legacy,5,2,NA,775686,NA,NA,3411052,5877290,NA,NA,NA,NA,1091887,NA,NA,29852,5877624,5889063,5880969,5876369,5886183,3270,5883098,1125804,NA,NA,5877516,NA,NA,3472210,NA,5881090,NA,3494931,NA,NA,Too,P0010.4,NA,no,200,191,control,1500,1280,982,NA,787,NA
no,NA,NA,20000,192,undefined,undefined,yes,undefined,undefined,#222222,no,NA,NA,xpyriment,NA,NA,0,dual,relative,INCORRECT,You,0,z,0,0,0,192,44,192,192,192,0,0,0,0,0,0,192,192,192,192,You,90,0,192,0,0,192,194,0,0,How,192,192,192,192,0,55,192,no,NA,Message,0,NA,yes,undefined,PP04.asc,NA,NA,no,sans,no,24,NA,white,NA,NA,NA,NA,1024,C:/Documents,133,NA,legacy,english,NA,NA,xpyriment,0,75,8,NA,NA,NA,NA,NA,0,no,Press,NA,NA,0,NA,response,space,space,space,space,space,2461,3950,2461,4165,906,2314,space,NA,25433,NA,NA,legacy,133.0,133,20001,NA,44100,-16,resources/stimuli,experiment,None,4,even,legacy,4,2,NA,775686,NA,NA,3411052,5890209,NA,NA,NA,NA,1091887,NA,NA,29852,5891332,5918036,5892486,5889412,5915574,3270,5912613,1125804,NA,NA,5890425,NA,NA,3472210,NA,5892613,NA,3494931,NA,NA,Too,P0010.4,NA,no,200,192,control,1500,1280,31,NA,671,NA
no,NA,NA,20000,193,undefined,undefined,yes,undefined,undefined,#222222,no,NA,NA,xpyriment,NA,NA,0,dual,relative,INCORRECT,You,0,m,0,0,0,193,44,193,193,193,0,0,0,0,0,0,193,193,193,193,You,91,0,193,0,0,193,195,0,1,How,193,193,193,193,0,55,193,no,NA,Message,1,NA,yes,undefined,PP04.asc,NA,NA,no,sans,no,24,NA,white,NA,NA,NA,NA,1024,C:/Documents,12,NA,legacy,english,NA,NA,xpyriment,0,57,9,NA,NA,NA,NA,NA,0,no,Press,NA,NA,0,NA,response,space,space,space,space,space,2675,3950,2675,4165,3017,2314,space,NA,23492,NA,NA,legacy,12.0,12,15017,NA,44100,-16,resources/stimuli,experiment,None,4,even,legacy,4,2,NA,775686,NA,NA,3411052,5919168,NA,NA,NA,NA,1091887,NA,NA,29852,5922416,5948475,5924863,5918385,5945800,3270,5940009,1125804,NA,NA,5919398,NA,NA,3472210,NA,5924993,NA,3494931,NA,NA,Too,P0010.4,NA,no,200,193,control,1500,1280,588,NA,70,NA
no,NA,NA,20000,194,undefined,undefined,yes,undefined,undefined,#222222,no,NA,NA,xpyriment,NA,NA,0,dual,relative,INCORRECT,You,0,z,0,0,0,194,44,194,194,194,0,0,0,0,0,0,194,194,194,194,You,92,0,194,0,0,194,196,0,0,How,194,194,194,194,0,55,194,no,NA,Message,0,NA,yes,undefined,PP04.asc,NA,NA,no,sans,no,24,NA,white,NA,NA,NA,NA,1024,C:/Documents,171,NA,legacy,english,NA,NA,xpyriment,0,22,3,NA,NA,NA,NA,NA,0,no,Press,NA,NA,0,NA,response,space,space,space,space,space,1980,3950,1980,4165,959,2314,space,NA,9452,NA,NA,legacy,171.0,171,4419,NA,44100,-16,resources/stimuli,experiment,None,4,even,legacy,2,2,NA,775686,NA,NA,3411052,5949602,NA,NA,NA,NA,1091887,NA,NA,29852,5950783,5961790,5952211,5948824,5959810,3270,5956765,1125804,NA,NA,5949824,NA,NA,3472210,NA,5952346,NA,3494931,NA,NA,Too,P0010.4,NA,no,200,194,control,1500,1280,463,NA,485,NA
no,NA,NA,20000,195,undefined,undefined,yes,undefined,undefined,#222222,no,NA,NA,xpyriment,NA,NA,0,dual,relative,INCORRECT,You,0,z,0,0,0,195,44,195,195,195,0,0,0,0,0,0,195,195,195,195,You,93,0,195,0,0,195,197,0,1,How,195,195,195,195,0,55,195,no,NA,Message,1,NA,yes,undefined,PP04.asc,NA,NA,no,sans,no,24,NA,white,NA,NA,NA,NA,1024,C:/Documents,71,NA,legacy,english,NA,NA,xpyriment,0,71,6,NA,NA,NA,NA,NA,0,no,Press,NA,NA,0,NA,response,space,space,space,space,space,1795,3950,1795,4165,896,2314,space,NA,23831,NA,NA,legacy,71.0,71,20001,NA,44100,-16,resources/stimuli,experiment,None,4,even,legacy,1,2,NA,775686,NA,NA,3411052,5962975,NA,NA,NA,NA,1091887,NA,NA,29852,5964097,5989043,5965095,5962139,5987247,3270,5985221,1125804,NA,NA,5963200,NA,NA,3472210,NA,5965221,NA,3494931,NA,NA,Too,P0010.4,NA,no,200,195,control,1500,1280,795,NA,343,NA
no,NA,NA,20000,196,undefined,undefined,yes,undefined,undefined,#222222,no,NA,NA,xpyriment,NA,NA,0,dual,relative,INCORRECT,You,0,z,0,0,0,196,44,196,196,196,0,0,0,0,0,0,196,196,196,196,You,94,0,196,0,0,196,198,0,1,How,196,196,196,196,0,55,196,no,NA,Message,0,NA,yes,undefined,PP04.asc,NA,NA,no,sans,no,24,NA,white,NA,NA,NA,NA,1024,C:/Documents,54,NA,legacy,english,NA,NA,xpyriment,0,84,9,NA,NA,NA,NA,NA,0,no,Press,NA,NA,0,NA,response,space,space,space,space,space,2821,3950,2821,4165,838,2314,space,NA,26945,NA,NA,legacy,54.0,54,20001,NA,44100,-16,resources/stimuli,experiment,None,4,even,legacy,4,2,NA,775686,NA,NA,3411052,5990349,NA,NA,NA,NA,1091887,NA,NA,29852,5991409,6019326,5992250,5989392,6016504,3270,6012391,1125804,NA,NA,5990570,NA,NA,3472210,NA,5992390,NA,3494931,NA,NA,Too,P0010.4,NA,no,200,196,control,1500,1280,284,NA,188,NA
no,NA,NA,20000,197,undefined,undefined,yes,undefined,undefined,#222222,no,NA,NA,xpyriment,NA,NA,0,dual,relative,INCORRECT,You,0,z,0,0,0,197,44,197,197,197,0,0,0,0,0,0,197,197,197,197,You,95,0,197,0,0,197,199,0,3,How,197,197,197,197,0,55,197,no,NA,Message,4,NA,yes,undefined,PP04.asc,NA,NA,no,sans,no,24,NA,white,NA,NA,NA,NA,1024,C:/Documents,180,NA,legacy,english,NA,NA,xpyriment,0,74,5,NA,NA,NA,NA,NA,0,no,Press,NA,NA,0,NA,response,m,space,m,space,space,1829,3950,1829,4165,954,2314,space,NA,23864,NA,NA,legacy,180.0,180,20001,NA,44100,-16,resources/stimuli,experiment,None,4,even,legacy,2,2,NA,775686,NA,NA,3411052,6020572,NA,NA,NA,NA,1091887,NA,NA,29852,6021750,6046538,6022553,6019675,6044709,3270,6042683,1125804,NA,NA,6020796,NA,NA,3472210,NA,6022683,NA,3494931,NA,NA,Too,P0010.4,NA,no,200,197,control,1500,1280,1036,NA,239,NA
no,NA,NA,20000,198,undefined,undefined,yes,undefined,undefined,#222222,no,NA,NA,xpyriment,NA,NA,0,dual,relative,INCORRECT,You,0,m,0,0,0,198,44,198,198,198,0,0,0,0,0,0,198,198,198,198,You,96,0,198,0,0,198,200,0,1,How,198,198,198,198,0,55,198,no,NA,Message,1,NA,yes,undefined,PP04.asc,NA,NA,no,sans,no,24,NA,white,NA,NA,NA,NA,1024,C:/Documents,132,NA,legacy,english,NA,NA,xpyriment,0,12,3,NA,NA,NA,NA,NA,0,no,Press,NA,NA,0,NA,response,space,space,space,space,space,2074,3950,2074,4165,1508,2314,space,NA,6475,NA,NA,legacy,132.0,132,1500,NA,44100,-16,resources/stimuli,experiment,None,4,even,legacy,4,2,NA,775686,NA,NA,3411052,6048436,NA,NA,NA,NA,1091887,NA,NA,29852,6050175,6057721,6051134,6046887,6055647,3270,6052756,1125804,NA,NA,6048667,NA,NA,3472210,NA,6051256,NA,3494931,NA,NA,Too,P0010.4,NA,no,200,198,control,1500,1280,102,NA,531,NA
no,NA,NA,20000,199,undefined,undefined,yes,undefined,undefined,#222222,no,NA,NA,xpyriment,NA,NA,0,dual,relative,INCORRECT,You,0,z,0,0,0,199,44,199,199,199,0,0,0,0,0,0,199,199,199,199,You,97,0,199,0,0,199,201,0,2,How,199,199,199,199,0,55,199,no,NA,Message,2,NA,yes,undefined,PP04.asc,NA,NA,no,sans,no,24,NA,white,NA,NA,NA,NA,1024,C:/Documents,156,NA,legacy,english,NA,NA,xpyriment,0,49,5,NA,NA,NA,NA,NA,0,no,Press,NA,NA,0,NA,response,space,space,space,space,space,2650,3950,2650,4165,712,2314,space,NA,15217,NA,NA,legacy,156.0,156,10594,NA,44100,-16,resources/stimuli,experiment,None,4,even,legacy,4,2,NA,775686,NA,NA,3411052,6058890,NA,NA,NA,NA,1091887,NA,NA,29852,6059834,6076098,6060753,6058070,6073448,3270,6071484,1125804,NA,NA,6059121,NA,NA,3472210,NA,6060891,NA,3494931,NA,NA,Too,P0010.4,NA,no,200,199,control,1500,1280,1086,NA,610,NA
no,NA,NA,20000,200,undefined,undefined,yes,undefined,undefined,#222222,no,NA,NA,xpyriment,NA,NA,0,dual,relative,INCORRECT,You,0,z,0,0,0,200,44,200,200,200,0,0,0,0,0,0,200,200,200,200,You,98,0,200,0,0,200,202,0,1,How,200,200,200,200,0,55,200,no,NA,Message,1,NA,yes,undefined,PP04.asc,NA,NA,no,sans,no,24,NA,white,NA,NA,NA,NA,1024,C:/Documents,77,NA,legacy,english,NA,NA,xpyriment,0,27,3,NA,NA,NA,NA,NA,0,no,Press,NA,NA,0,NA,response,space,space,space,space,space,2188,3950,2188,4165,843,2314,space,NA,9512,NA,NA,legacy,77.0,77,5474,NA,44100,-16,resources/stimuli,experiment,None,4,even,legacy,5,2,NA,775686,NA,NA,3411052,6077303,NA,NA,NA,NA,1091887,NA,NA,29852,6078366,6088963,6079326,6076447,6086774,3270,6084934,1125804,NA,NA,6077523,NA,NA,3472210,NA,6079461,NA,3494931,NA,NA,Too,P0010.4,NA,no,200,200,control,1500,1280,1220,NA,595,NA
no,NA,NA,20000,201,undefined,undefined,yes,undefined,undefined,#222222,no,NA,NA,xpyriment,NA,NA,0,dual,relative,INCORRECT,You,0,m,0,0,0,201,44,201,201,201,0,0,0,0,0,0,201,201,201,201,You,99,0,201,0,0,201,203,0,0,How,201,201,201,201,0,55,201,no,NA,Message,0,NA,yes,undefined,PP04.asc,NA,NA,no,sans,no,24,NA,white,NA,NA,NA,NA,1024,C:/Documents,26,NA,legacy,english,NA,NA,xpyriment,0,79,8,NA,NA,NA,NA,NA,0,no,Press,NA,NA,0,NA,response,m,space,m,space,space,2940,3950,2940,4165,882,2314,space,NA,25492,NA,NA,legacy,26.0,26,19970,NA,44100,-16,resources/stimuli,experiment,None,4,even,legacy,1,2,NA,775686,NA,NA,3411052,6090116,NA,NA,NA,NA,1091887,NA,NA,29852,6091230,6117836,6092227,6089312,6114896,3270,6112322,1125804,NA,NA,6090348,NA,NA,3472210,NA,6092352,NA,3494931,NA,NA,Too,P0010.4,NA,no,200,201,control,1500,1280,599,NA,40,NA
no,NA,NA,20000,202,undefined,undefined,yes,undefined,undefined,#222222,no,NA,NA,xpyriment,NA,NA,0,dual,relative,INCORRECT,You,0,z,0,0,0,202,44,202,202,202,0,0,0,0,0,0,202,202,202,202,You,100,0,202,0,0,202,204,0,0,How,202,202,202,202,0,55,202,no,NA,Message,0,NA,yes,undefined,PP04.asc,NA,NA,no,sans,no,24,NA,white,NA,NA,NA,NA,1024,C:/Documents,72,NA,legacy,english,NA,NA,xpyriment,0,64,6,NA,NA,NA,NA,NA,0,no,Press,NA,NA,0,NA,response,space,space,space,space,space,2582,3950,2582,4165,1040,2314,space,NA,21980,NA,NA,legacy,72.0,72,16965,NA,44100,-16,resources/stimuli,experiment,None,4,even,legacy,1,2,NA,775686,NA,NA,3411052,6118988,NA,NA,NA,NA,1091887,NA,NA,29852,6120261,6143212,6121111,6118185,6140630,3270,6138207,1125804,NA,NA,6119221,NA,NA,3472210,NA,6121242,NA,3494931,NA,NA,Too,P0010.4,NA,no,200,202,control,1500,1280,986,NA,465,NA
